,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('EDNRB', 'RET')",0.07692307692307693,0.14814814814814814,7.41069556047461e-05,0.5,1.0,1.0,0.7071608617012444,0.8921897247396803,454.6,0.1915080865713566,0.6373774391990981,7.0710678118654755,83.28565302619654,80.2153351922187,134.2013412749664,185.71483516402236,22.327113561766108,0.00819672131147541,0.009302325581395349,0.07590759075907591,0.0
"('GDNF', 'RET')",0.2857142857142857,0.2636363636363636,0.00017661884417096,1.0,1.0,1.0,0.8625314695425584,0.9841972111977696,454.6,0.24485409470865502,0.6373774391990981,6.041522986797286,79.45124291035351,80.15609770940699,78.84478422825444,320.6501208482542,4.47213595499958,0.025210084033613446,0.5211267605633803,0.1713221601489758,0.0
"('EMD', 'LMNA')",0.3333333333333333,0.02072538860103627,0.00228932487809345,1.0,1.0,0.25,0.9219453915945663,0.687389537009319,357.1758670459134,0.31969095763731215,0.6373774391990981,6.0,268.2032811134122,1130.7311793702338,28.600699292150182,136.36898474359924,65.5133574166368,0.21998913633894623,0.08571428571428572,0.004347826086956522,0.0
"('KAL1', 'PROKR2')",0.0,0.0,0.00015000240003840062,0.0,0.0,0.0,0.6636724368158292,0.10747304582835157,719.2917210701094,0.17437339932350446,0.3535533905932738,1.4142135623730951,67.88225099390856,3.605551275463989,93.33809511662427,23.37733945512192,24.20743687382041,0.0,0.0,0.0,0.0
"('PROK2', 'PROKR2')",1.0,0.711340206185567,0.00015435123859151409,0.0,1.0,0.0,0.19124049010229535,0.22369383025934297,321.45074272740453,0.2597903393280113,0.5,2.0,84.01190391843289,0.7071067811865476,132.0,19.144189719076646,26.277366686941825,0.0,1.0,0.0,0.0
"('KISS1R', 'PROKR2')",0.6666666666666666,0.693069306930693,8.451856534806436e-05,0.0,1.0,0.25,0.0028475479599224204,0.10879680847159552,454.6,0.2775085951969114,0.5,5.1478150704935,86.14232409216737,2.9154759474226504,132.0,12.103718436910205,24.13503677229434,0.0,1.0,0.0,0.0
"('NSMF', 'TACR3')",0.0,0.9571428571428572,0.0,0.25,0.0,0.25,0.032913115533137006,0.11314932170163153,321.45074272740453,0.12704351835318303,0.5,2.8284271247461903,68.50182479321262,5.0,96.16652224137046,6.708203932499369,4.949747468305833,0.0,0.0,0.0,0.0
"('KISS1R', 'FGFR1')",0.0,0.3026315789473684,0.00015530120669037596,0.3333333333333333,0.3333333333333333,0.5,0.6991534272904193,0.7065883312713392,719.2917210701094,0.2848835467416145,0.6373774391990981,15.700318468107582,165.6939950631887,90.55385138137417,124.72569903592444,203.2953516438583,113.15697062046156,0.0,0.0,0.02364864864864865,0.0
"('FGFR1', 'DUSP6')",0.047619047619047616,0.3053097345132743,0.00014075546271950814,0.5,0.5,0.5,0.9507654993375071,0.9767073951953467,910.0,0.14602974183343484,0.75,24.413111231467404,165.2467851427071,90.84327162756745,83.32166584988565,211.453304537905,114.50982490598787,0.007246376811594203,0.027777777777777776,0.13496932515337423,0.0
"('KISS1R', 'IL17RD')",0.0,0.5875,7.739524746743401e-05,0.3333333333333333,0.25,0.25,0.0028080350136475167,0.10632518489496082,454.6,0.2842868330968253,0.5,3.605551275463989,64.53293732660865,4.527692569068709,93.50935782048768,32.69556544854363,10.816653826391969,0.0,0.0,0.0,0.0
"('KAL1', 'CHD7')",0.0,0.0,0.0002138877303303496,0.3333333333333333,0.0,0.0,0.9697736228485352,0.6665038386552615,855.368049438369,0.23884398856232483,0.5303300858899106,0.0,146.37110370561533,47.50789408087881,5.656854249492381,23.33452377915607,6.96419413859206,0.0,0.0,0.0,0.0
"('FGFR1', 'IL17RD')",0.0,0.20704845814977973,0.0005935598753524262,1.0,0.5,0.3333333333333333,0.6991477887584906,0.7141425172357401,719.2917210701094,0.19147229218950676,0.6373774391990981,21.93171219946131,161.22654868228122,90.57869506677605,82.92466460589395,205.20477577288497,113.63318177363512,0.007575757575757576,0.04950495049504951,0.1267123287671233,0.0
"('NSMF', 'KAL1')",0.0,0.0,0.0,0.25,0.0,0.0,0.6644878875836012,0.08233218807816967,643.4671708797582,0.12670067870169865,0.3535533905932738,0.0,48.08326112068523,5.0,0.0,23.430749027719962,2.8284271247461903,0.0,0.0,0.0,0.0
"('GNRHR', 'FGFR1')",0.0,0.16371681415929204,0.00019836900999978182,0.3333333333333333,0.5,0.3333333333333333,0.6992175507815284,0.8018839419541727,910.0,0.21230507316823716,0.6373774391990981,11.661903789690601,159.63239019697724,90.53452380169678,126.85621782159517,210.30097479564853,113.19231422671771,0.0,0.004329004329004329,0.0963855421686747,0.0
"('FGFR1', 'FLRT3')",0.0,0.20353982300884957,0.00010446308065803383,1.0,0.0,0.0,0.988569466936537,0.8649120857233288,692.302477245315,0.14731135463392372,0.6373774391990981,28.293108701590217,160.90991268408544,90.52071586106685,82.73149339882606,203.59027481684876,114.10740554407501,0.007751937984496124,0.0,0.07665505226480836,0.0
