,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('GRIA2', 'POGZ')",0.0,0.0,0.00018134437841494134,0.3333333333333333,0.0,0.0,0.9977568345630636,0.625479876951898,855.368049438369,0.10302545801887997,0.6373774391990981,4386.890470481341,9.192388155425117,112.76967677527502,31.11269837220809,31.81980515339464,122.30494675196094,0.0,0.0,0.0,0.0
"('AMPD2', 'ATF6B')",0.0,0.0,0.00012651389691900706,0.5,0.25,0.0,0.006040457375237226,0.15446477394161306,1195.2081743361698,0.20651666733919785,0.5,193.4140636044856,13.435028842544403,108.4665847162157,8.06225774829855,6.708203932499369,24.515301344262525,0.006134969325153374,0.0,0.0,0.0
"('PCID2', 'PSMD13')",0.0,0.0,0.0041497219686281025,0.5,0.0,0.0,0.7025199294914563,0.2220444125231022,1628.0,0.09889825650075379,0.8838834764831844,1719.6836918456836,0.0,437.28766275759483,30.405591591021544,107.48023074035522,20.988091861815356,0.05547850208044383,0.0,0.0,0.0
"('LGR6', 'RPRD1B')",0.0,0.0,0.0001239295584389833,0.25,0.0,0.0,0.4208780135324943,0.31602224744668517,683.1545396175012,0.2099737804086342,0.6373774391990981,1.0,0.0,36.776351096866584,9.899494936611665,2.1213203435596424,26.076809620810597,0.0,0.0,0.0,0.0
"('COL5A2', 'TJP3')",0.0,0.0,4.972576242025231e-05,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.7071067811047728,0.40682027720080743,876.6595690460465,0.16247512368460143,0.75,798.3238691157869,35.35533905932738,53.9351462406472,38.600518131237564,23.717082451262844,148.4082207965583,0.0,0.0,0.0,0.0
"('CLEC7A', 'NRG3')",0.0,0.0,7.203640431728577e-05,0.3333333333333333,0.3333333333333333,0.5,0.14873141913317206,0.4521921017522533,264.529960495971,0.5650925101255546,0.5,15341.53033435713,19.091883092036785,7.106335201775948,14.212670403551895,100.40418317978589,31.312936623702353,0.0,0.0,0.14285714285714285,0.0
"('CENTD2', 'GRAP')",0.0,0.0,0.0,0.0,0.25,0.0,0.15348716826453027,0.17459381070117325,255.40696936458096,0.12052956497497969,0.3535533905932738,0.7071067811865476,0.0,9.899494936611665,5.830951894845301,1.4142135623730951,9.899494936611665,0.0,0.0,0.0,0.0
"('CAMK1', 'SH3KBP1')",0.0,0.0,0.00025444968893525527,0.5,0.25,0.5,0.7061553037845336,0.5594691929257042,1179.1627198991664,0.14999465720267877,0.6373774391990981,40.329889660151565,0.0,166.7213243709394,50.284192347098504,100.32198163912035,10.0,0.006134969325153374,0.0,0.03821656050955414,0.0
"('GPX8', 'RPS6KA6')",0.0,0.0,5.5748818125055754e-05,0.5,0.25,0.3333333333333333,0.5263780949661495,0.2925726010463143,3123.4135172916185,0.30222289879417735,0.75,161.81625381895356,0.0,26.879360111431225,46.69047011971501,154.1638738485771,84.43044474595642,0.02631578947368421,0.0,0.0,0.0
"('HBA2', 'PCSK1')",0.0,0.013157894736842105,0.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.32354381919526176,0.4123953858425858,454.6,0.07866562940700342,0.5,3957.6782335101475,40.47838929601819,11.067971810589327,6.041522986797286,120.70004142501361,16.263455967290593,0.0,0.0,0.0,0.0
"('POM121', 'RPS13')",0.0,0.0,6.400753752761926e-05,1.0,0.3333333333333333,0.0,0.6789690343697419,0.3792835240765847,2987.1944329085777,0.22053351502662807,0.6373774391990981,21041.67590758873,0.0,560.1830058114937,112.8716084761797,73.40980860893181,24.041630560342615,0.19951338199513383,0.0,0.0,0.0
"('C2orf69', 'CHIC2')",0.0,0.0,0.00022986180708158257,0.3333333333333333,0.0,0.0,0.39063623518438156,0.46919206661773594,719.2917210701094,0.21546113091868876,0.5,0.0,0.0,31.016124838541646,0.0,0.0,29.47032405658275,0.0,0.0,0.0,0.0
