,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('DEAF1', 'PZP')",0.0,0.0,0.00012524187336794183,0.25,0.0,0.25,0.00013658289275007648,0.011990603004239382,328.7460418012664,0.34873978200881467,0.6373774391990981,0.0,9.192388155425117,17.4928556845359,2.1213203435596424,9.219544457292887,15.443445211480501,0.0,0.0,0.0,0.0
"('ARHGEF33', 'KCNK16')",0.0,0.0,0.0,0.0,0.0,0.0,0.00803405180955607,0.22924705331613635,343.34071270386795,0.25820276079173393,0.5,2.5495097567963922,0.0,0.0,0.0,0.7071067811865476,3.5355339059327378,0.0,0.0,0.0,0.0
"('GJC3', 'SPATA4')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.004107453421072367,0.006551259493192473,599.3541357161057,0.45000413379955767,0.5,0.0,0.0,14.212670403551895,0.0,14.142135623730951,57.982756057296896,0.0,0.0,0.0,0.0
"('HRH1', 'KRT36')",0.0,0.0,0.00013017917862145456,0.3333333333333333,0.0,0.5,0.00110391238830059,0.07240357640642604,662.0377783782433,0.31584808000850934,0.5,153.44868849227745,0.0,183.14611652994446,98.2878425849301,70.8801805866774,22.627416997969522,0.0,0.0,0.030303030303030304,0.0
"('RNF126', 'SEC62')",0.0,0.0,5.606808010558741e-05,0.5,0.0,0.0,0.8762198943142758,0.4036347044538626,1019.334380858411,0.15423376918027895,0.75,2.9154759474226504,0.0,77.07788269017254,2.8284271247461903,10.51189802081432,43.64057744805859,0.0070921985815602835,0.0,0.0,0.0
"('GRIN2C', 'LSMEM1')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.00460931945637314,0.05863506034957046,321.45074272740453,0.0,0.5,1739.4826817189069,0.0,9.924716620639604,26.16295090390226,10.606601717798213,50.204581464244875,0.0,0.0,0.0,0.0
"('GAPVD1', 'ZNF44')",0.0,0.0,0.00037133032803321177,0.5,0.0,0.3333333333333333,0.7071066903906558,0.34589030312003793,910.0,0.4080196214380144,0.5,1.4142135623730951,0.0,133.65066404623659,2.1213203435596424,30.610455730027933,40.11234224026316,0.005263157894736842,0.0,0.0,0.0
"('KCNK17', 'USP43')",0.0,0.0,7.879643178238316e-05,0.25,0.0,0.0,0.00674177170577611,0.012190689897851763,563.9526398555113,0.41041876480005157,0.5,1.5811388300841898,0.0,7.106335201775948,0.0,6.363961030678928,10.606601717798213,0.0,0.0,0.0,0.0
"('CCDC50', 'PLCXD1')",0.0,0.0,6.58308345045736e-05,0.5,0.0,0.0,6.599351968928393e-06,0.09002539257902582,648.795098625136,0.35390043806377003,0.5,0.0,1.4142135623730951,5.0,2.8284271247461903,19.79898987322333,10.295630140987,0.14285714285714285,0.0,0.0,0.0
"('C18orf21', 'DOCK1')",0.0,0.0,8.680126070151043e-05,0.5,0.0,0.0,0.2605218933653064,0.08094736946542531,855.368049438369,0.2518510392824582,0.75,978.6357851621817,0.0,36.796738985948195,40.30508652763321,21.920310216782973,7.516648189186454,0.018867924528301886,0.0,0.0,0.0
"('E2F7', 'FAN1')",0.0,0.0,9.490403304178815e-05,0.5,0.2,0.0,0.29919857011193157,0.08220885128422085,1119.51619014644,0.18243354954612925,0.5,94.04786015641186,41.71930009000631,80.2122185206219,12.349089035228468,169.7056274847714,48.0,0.007751937984496124,0.0,0.0,0.0
"('GRK1', 'ITPKC')",0.0,0.0,0.0002538109717406864,0.25,0.2,0.0,0.1162980347012891,0.0667021142419603,454.6,0.2782104044682619,0.5,241.26748641290231,6.363961030678928,5.70087712549569,18.398369492974098,176.06958851545033,25.495097567963924,0.0,0.0,0.0,0.0
"('C9orf131', 'ELOVL7')",0.0,0.0,6.804429139015167e-05,0.0,0.0,0.0,0.0011037387188686716,0.2268292698913176,567.2257046361703,0.7197903088798824,0.6373774391990981,6.363961030678928,0.0,0.7071067811865476,0.0,0.7071067811865476,68.76772498781678,0.0,0.0,0.0,0.0
"('ESPL1', 'LIPA')",0.0,0.0,6.748562724853674e-05,0.5,0.25,0.0,0.7071516895654693,0.17875157020946292,1000.4722484906815,0.3399399935747353,0.7905694150420949,117.19428313701995,23.33452377915607,31.0,66.47179853140729,26.570660511172846,15.652475842498529,0.01639344262295082,0.0,0.0,0.0
"('GRPR', 'ITIH6')",0.0,0.0,0.0,0.0,0.0,0.0,0.09767775204956909,0.27673159061738917,229.45615049503468,0.11384419177103414,0.5,182.43354954612926,0.0,1.4142135623730951,96.16652224137046,27.577164466275352,6.363961030678928,0.0,0.0,0.0,0.0
"('CEP112', 'LIG4')",0.0,0.0,0.0,0.0,0.0,0.5,0.0014857993951174226,0.36335644976252335,1135.867069687294,0.1130728025551943,0.6373774391990981,91.21677477306463,83.43860018001261,100.40916292848975,16.97056274847714,65.88247111333939,13.435028842544403,0.0,0.0,0.027777777777777776,0.0
"('ATP1B1', 'FAM46A')",0.0,0.0,0.00039845717382295756,0.5,0.0,0.0,0.7456124741716622,0.3793497878032124,719.2917210701094,0.1418698879583088,0.5,84.14570696119915,0.0,40.24922359499622,12.020815280171307,1.4142135623730951,6.670832032063167,0.014084507042253521,0.0,0.0,0.0
"('CDT1', 'NCF2')",0.0,0.016129032258064516,5.319678074361652e-05,0.5,0.3333333333333333,0.3333333333333333,6.0172117913536444e-05,0.14116611991897024,876.6595690460465,0.3573953000673122,0.6373774391990981,56.78468103282786,33.53356527421443,56.36488268416781,46.28714724413247,104.33839178365747,67.23094525588644,0.009900990099009901,0.0,0.009900990099009901,0.0
"('CORO1B', 'LARS')",0.0,0.0,9.554529611398172e-05,0.5,0.0,0.0,0.18402402080273056,0.6285551379096113,3185.1518017199746,0.17015171888058178,0.6373774391990981,502.7529214236353,14.142135623730951,549.1903130973816,7.0710678118654755,6.082762530298219,54.7220248163388,0.11178861788617886,0.0,0.0,0.0
