,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('C6orf58', 'PLEKHG1')",0.0,0.0,6.457637253851012e-05,0.0,0.0,0.0,0.0001263440070563271,0.02848443535831726,394.94392639968527,0.5315714532182322,0.5,0.0,0.0,74.95331880577403,0.0,0.7071067811865476,15.652475842498529,0.0,0.0,0.0,0.0
"('ADORA2B', 'HAP1')",0.0,0.0,7.234759256150993e-05,0.3333333333333333,0.0,0.3333333333333333,1.4195160757551663e-05,0.15484928170650364,264.529960495971,0.4738373324832823,0.6373774391990981,56.586217403180434,0.0,52.55949010407159,58.68986283848344,35.41892149684968,22.627416997969522,0.0,0.0,0.0,0.0
"('BTBD7', 'PIEZO1')",0.0,0.0,0.0,0.5,0.0,0.0,0.6135497079664561,0.1941540875997398,910.0,0.09899494936611666,0.5,0.0,17.67766952966369,2.5495097567963922,0.0,7.7781745930520225,38.18376618407357,0.25,0.0,0.0,0.0
"('TCEB3B', 'ZFYVE19')",0.0,0.0,5.979377128284546e-05,0.3333333333333333,0.0,0.0,1.3787885960677848e-08,0.024507835148030444,321.45074272740453,0.6596532414900002,0.5303300858899106,0.0,0.0,28.50438562747845,0.0,0.0,4.527692569068709,0.0,0.0,0.0,0.0
"('DMXL2', 'KRT33A')",0.0,0.0,5.4096249128374185e-05,0.3333333333333333,0.0,0.0,0.7071067807594077,0.13307148140494085,662.0377783782433,0.27142927938825573,0.5,1.4142135623730951,7.7781745930520225,151.52062565868715,0.0,2.8284271247461903,24.515301344262525,0.0,0.0,0.0,0.0
"('MYT1', 'TRAF7')",0.0,0.0,0.00028386510730101053,0.3333333333333333,0.0,0.3333333333333333,0.7784405848305426,0.1087548590388578,842.0,0.12218160663536881,0.75,0.7071067811865476,0.0,40.0,4.949747468305833,78.03204469959762,9.192388155425117,0.0,0.0,0.022900763358778626,0.0
"('GDF11', 'SIRPD')",0.0,0.0,0.00014904173615737614,0.3333333333333333,0.0,0.0,0.6815364722458331,0.371353645522182,328.7460418012664,0.5275098447972556,0.5,0.0,0.0,147.80054127099805,0.7071067811865476,49.49747468305833,21.552262062252307,0.0,0.0,0.0,0.0
"('FAM90A1', 'UTP20')",0.0,0.0,9.220499013406606e-05,0.3333333333333333,0.0,0.0,0.12037153896042044,0.06941748444405932,969.7707873513205,0.5599844686617054,0.7905694150420949,1.4142135623730951,0.0,125.89678312014172,0.0,218.4959953866432,10.63014581273465,0.0,0.0,0.0,0.0
"('CC2D2A', 'FLT3')",0.0,0.0,7.743132422276372e-05,0.5,0.0,0.0,0.4306617594309093,0.4893426241128238,662.0377783782433,0.26365217801624286,0.6373774391990981,24.052026941611388,82.03657720797473,16.867127793433,15.556349186104045,106.78248920117942,15.572411502397436,0.03125,0.0,0.0,0.0
"('KCNA2', 'KIRREL2')",0.0,0.0,0.0006039668542990361,0.3333333333333333,0.0,0.0,0.625205400383287,0.6117052592138007,662.0377783782433,0.24371890480244707,0.6373774391990981,1.0,4.949747468305833,48.81085944746312,2.23606797749979,0.0,11.313708498984761,0.0,0.0,0.0,0.0
"('NCAPH2', 'USP29')",0.0,0.0,0.00018065998706474491,0.3333333333333333,0.0,0.0,0.46162219788958153,0.0131719405986819,676.6184892537301,0.5152985142376313,0.6373774391990981,0.7071067811865476,0.0,8.602325267042627,9.192388155425117,6.363961030678928,25.465663156493687,0.0,0.0,0.0,0.0
"('AC003002.4', 'DYSF')",0.0,0.0,0.0,0.0,0.0,0.0,7.089106432848923e-16,0.30346737467277796,643.4671708797582,0.10388041439976917,0.3535533905932738,0.7071067811865476,14.849242404917497,34.64823227814083,7.7781745930520225,9.899494936611665,5.656854249492381,0.0,0.0,0.0,0.0
"('PTCH1', 'RTTN')",0.0,0.008130081300813009,0.00011146867785886505,0.5,0.0,0.0,0.7071059731823695,0.7068337160326851,876.6595690460465,0.2536946127255987,0.75,343.6538956566621,79.64923100695951,7.106335201775948,12.727922061357855,207.18228688765842,13.285330255586423,0.1,0.0,0.0,0.0
"('IZUMO1', 'KIAA1377')",0.0,0.0,5.965675887215317e-05,0.0,0.0,0.0,0.0017085562162215825,0.0001819378676925175,220.2,0.883664688244359,0.3535533905932738,0.7071067811865476,0.0,68.58935777509511,0.7071067811865476,8.860022573334675,16.278820596099706,0.0,0.0,0.0,0.0
"('AKAP6', 'C1orf127')",0.0,0.0,0.0002583598798109839,0.0,0.0,0.0,0.707061998858609,0.6406924391281702,327.8278206620055,0.5091352668986897,0.5,0.0,0.0,36.062445840513924,0.0,19.091883092036785,84.14570696119915,0.0,0.0,0.0,0.0
"('ACSM2A', 'TMEM183A')",0.0,0.0,5.861633789739679e-05,0.0,0.0,0.0,0.6708657378813621,0.3037736452623277,410.5646112367699,0.2829896751650137,0.6373774391990981,141.4213562373095,0.0,1.4142135623730951,0.0,0.0,94.0558344814398,0.0,0.0,0.0,0.0
"('NEIL1', 'SRRM2')",0.0,0.0,0.0002454969717948529,0.5,0.0,0.25,7.697447372669815e-05,0.3088830581405118,321.45074272740453,0.32660259921271295,0.6373774391990981,55.86591089385369,0.0,523.9833012606413,0.0,8.246211251235321,97.2753822917186,0.0013404825737265416,0.0,0.0,0.0
"('FAM214A', 'KCNJ15')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6919989367856771,0.2682351478415174,321.45074272740453,0.07177133829043457,0.5,130.8147545195113,0.0,4.0,12.727922061357855,1.4142135623730951,21.213203435596427,0.0,0.0,0.0,0.0
"('IRF7', 'PCDHGA2')",0.0,0.0,0.0,0.0,0.0,0.0,6.274640722154985e-07,0.033563544997755684,648.795098625136,0.30444875301087465,0.5,2174.353352148634,1.4142135623730951,46.66904755831214,81.31727983645297,145.6639969244288,46.66904755831214,0.0,0.0,0.0,0.0
"('FAM135A', 'HYAL3')",0.0,0.0,5.118943777616702e-05,0.25,0.0,0.0,0.5565818568171095,0.2296898917487103,910.0,0.1865246673515657,0.5,53.74011537017761,0.0,1.5811388300841898,0.0,3.5355339059327378,3.605551275463989,0.0,0.0,0.0,0.0
"('ASPRV1', 'CLASP2')",0.0,0.0,7.414717769890166e-05,0.5,0.0,0.0,0.7100439873845028,0.3716390384356524,643.4671708797582,0.2282698045591431,0.6373774391990981,4.242640687119285,0.0,257.1429563491872,68.58935777509511,32.202484376209235,59.21148537234985,0.009685230024213076,0.0,0.0,0.0
"('CLUL1', 'SEPN1')",0.0,0.0,9.14003261163636e-05,0.0,0.0,0.0,2.274556681909393e-06,0.10546966164226733,239.5694158276469,0.41528925187379157,0.3535533905932738,0.0,0.0,4.242640687119285,0.0,2.1213203435596424,14.866068747318506,0.0,0.0,0.0,0.0
"('ADAMTS17', 'SRRM2')",0.0,0.0,0.0001349505810972022,0.5,0.0,0.25,2.707177856223539e-11,0.3202517571681187,255.40696936458096,0.23142695999494095,0.6373774391990981,1.5811388300841898,2.8284271247461903,523.9666019890963,0.0,16.80773631397161,92.76313923105448,0.001349527665317139,0.0,0.0,0.0
"('COL1A2', 'ZFYVE28')",0.0,0.0,0.00011529650225001124,0.5,0.25,0.0,0.9457461040615138,0.6195325491478706,876.6595690460465,0.2125966427724841,0.5,1166.0190821766168,55.86143571373726,68.76772498781678,47.4236228055175,65.05382386916237,144.9637885818386,0.009708737864077669,0.0,0.0,0.0
"('ADAMTS8', 'ZNF749')",0.0,0.0,0.00013958857662924298,0.0,0.0,0.5,1.1510224418097293e-06,0.02978799513918126,646.6765033616113,0.4926641999261656,0.5,2.23606797749979,0.0,0.7071067811865476,0.0,34.48187929913333,4.743416490252569,0.0,0.0,0.11864406779661017,0.0
"('CARD9', 'PCDHB7')",0.0,0.0,5.864314998161537e-05,0.3333333333333333,0.0,0.0,1.6195439196404162e-11,0.07384100846816093,618.7384099924619,0.27444753279095374,0.6373774391990981,680.2367235014588,4.949747468305833,7.810249675906654,12.020815280171307,19.79898987322333,7.280109889280518,0.0,0.0,0.0,0.0
"('COL23A1', 'FAM160A2')",0.0,0.0,0.00014777771866669032,0.3333333333333333,0.0,0.0,0.7070230310551775,0.21210460886105165,683.1545396175012,0.2321956339770766,0.6373774391990981,2.8284271247461903,0.0,42.90104893822527,6.363961030678928,0.0,2.8284271247461903,0.0,0.0,0.0,0.0
"('CFDP1', 'TNRC6C')",0.0,0.0,9.420311699273505e-05,0.3333333333333333,0.0,0.0,0.7096514568912502,0.3966445657838287,842.0,0.12445079348883235,0.75,8.48528137423857,0.0,18.027756377319946,4.949747468305833,0.0,58.02154772151464,0.0,0.0,0.0,0.0
"('TEX10', 'ZNF41')",0.0,0.0,0.0001729550230462568,0.3333333333333333,0.0,0.0,0.7070990541829758,0.31828063226372016,876.6595690460465,0.3327539856090363,0.6373774391990981,1.0,0.7071067811865476,138.6091627562911,0.0,30.438462510448847,20.940391591371924,0.0,0.0,0.0,0.0
"('C5orf42', 'CASC3')",0.0,0.0,8.798611227203898e-05,0.5,0.0,0.0,0.6460655964536735,0.34457376248660165,410.5646112367699,0.47702360983647935,0.5303300858899106,248.90158697766472,0.0,132.25921517988832,75.66042558696059,41.71930009000631,16.55294535724685,0.010582010582010581,0.0,0.0,0.0
"('CACNB4', 'DOCK1')",0.0,0.0,0.00026522595925598813,0.5,0.3333333333333333,0.0,0.2606384119057373,0.4752141764306542,719.2917210701094,0.06466788986520801,0.75,691.6303203301602,2.8284271247461903,49.09175083453431,41.50301193889427,21.920310216782973,5.70087712549569,0.010309278350515464,0.0,0.0,0.0
"('NR2C1', 'RASA1')",0.0,0.0,0.0015456667233411131,0.5,0.3333333333333333,0.0,0.9912050951377186,0.7178304898129315,842.0,0.20584260066856908,0.75,256.6807355451515,11.313708498984761,73.824115301167,97.89024466207039,251.27773478762498,16.867127793433,0.007751937984496124,0.0,0.005420054200542005,0.0
"('ACD', 'ATM')",0.02702702702702703,0.07,8.174582932778769e-05,0.5,0.5,0.5,4.0869369171880734e-07,0.701954044508556,975.3038526531103,0.43422351275325677,0.75,5180.264713313403,54.33691194758863,195.35864454894235,91.39201278011114,362.5424113121112,37.21558813185679,0.011976047904191617,0.034782608695652174,0.08986928104575163,0.0
"('ADCY2', 'AFF4')",0.0,0.0,0.00014137992461622418,0.5,0.0,0.0,0.9999964682260507,0.7708965227231459,719.2917210701094,0.11611074625977798,0.6373774391990981,5764.334870563993,20.506096654409877,199.77612469962472,34.64823227814083,435.0781538988139,98.65343379730885,0.005037783375314861,0.0,0.0031645569620253164,0.0
"('FCRL1', 'LRP1')",0.0,0.0,7.979088405107893e-05,0.0,0.0,0.0,0.7071076809358319,0.16960611318597532,647.1424727214247,0.41476108521955146,0.6373774391990981,643.4671708797582,0.0,119.50104602052653,28.991378028648448,183.1406563273158,47.80167361086848,0.0,0.0,0.0,0.0
